type	latitude	longitude	altitude (m)	name	desc	kml_folder
T	37.130886351	-79.300158437	203.5			
T	37.293821671	-79.192094180	259.5			
T	37.332847909	-79.176778714	301.6			
T	37.374978593	-79.163077382	227.7			
T	37.607963540	-79.127923846	355.9			
T	37.740749342	-79.154629951	938.5			
T	37.749940703	-79.163550185	1079.4			
T	37.688847846	-79.234066625	358.1			
T	37.655411012	-79.249211941	525.8			
T	37.448142793	-79.298167093	276.3			
T	37.410461859	-79.305018322	297.6			
T	37.247383246	-79.310299410	187.2			
T	37.175910493	-79.267923598	206.1			
T	37.170789007	-79.256719146	223.0			
T	37.211530599	-79.138880801	231.1			
T	37.230680365	-79.113674565	265.8			
T	37.403948284	-78.992522347	226.4			
T	37.429954626	-78.986119144	183.8			
T	37.537577088	-78.994029076	208.9			
T	37.548359850	-79.002002995	188.0			
T	37.559203168	-79.014128274	230.9			
T	37.561089172	-79.114516885	270.6			
T	37.478667986	-79.220720683	234.1			
T	37.414248556	-79.270108580	241.3			
T	37.390677329	-79.282042033	215.4			
T	37.272600982	-79.316246918	248.6			
T	37.212079241	-79.287089575	203.7			
T	37.208574650	-79.275844754	198.0			
T	37.228982300	-79.146754344	239.7			
T	37.349308001	-78.972495808	249.6			
T	37.417359825	-78.923697172	216.1			
T	37.518188547	-78.907374890	164.2			
T	37.530977697	-78.912891396	205.7			
T	37.561364112	-78.999751785	233.8			
T	37.367350175	-79.232148816	243.2			
T	37.346317197	-79.244301127	245.5			
T	37.325640398	-79.252503424	283.5			
T	37.307076293	-79.260723147	282.3			
T	37.288723209	-79.266965478	234.6			
T	37.217186689	-79.258171065	185.5			
T	37.210174057	-79.250362132	238.6			
T	37.194294681	-79.134737311	216.6			
T	37.199364696	-79.105736277	242.4			
T	37.208008104	-79.069356919	209.1			
T	37.220112885	-79.032730994	200.2			
T	37.352473820	-78.820831117	248.5			
T	37.383417091	-78.793252179	200.2			
T	37.534459424	-78.731641782	202.5			
T	37.555184887	-78.733775200	224.3			
T	37.634394435	-78.824467077	150.4			
T	37.638999985	-78.851469695	130.5			
T	37.585663893	-79.061324304	215.9			
T	37.380959013	-79.240695606	240.6			
T	37.325659897	-79.260106137	267.5			
T	37.301556334	-79.265997969	252.9			
T	37.177516569	-79.244537054	204.4			
T	37.094675984	-79.103820500	153.0			
T	37.089737175	-79.075669258	160.5			
T	37.086381667	-79.045860887	174.0			
T	37.130869067	-78.812554170	189.2			
T	37.149039011	-78.776954019	156.4			
T	37.271953014	-78.658550903	193.5			
T	37.292087722	-78.652107196	151.9			
T	37.426643120	-78.708930341	224.2			
T	37.446867000	-78.734439398	213.4			
T	37.507894391	-78.960277173	150.9			
T	37.505892891	-78.998626220	276.1			
T	37.501759786	-79.046991601	232.6			
T	37.493201459	-79.091140937	244.6			
T	37.337332037	-79.339158191	242.1			
T	37.316775264	-79.346701603	273.7			
T	37.296470824	-79.352259358	277.8			
T	37.274601737	-79.355686544	218.0			
T	37.254758895	-79.353663250	188.3			
T	37.235116736	-79.349808032	224.3			
T	37.086790321	-79.147469739	187.1			
T	37.075169606	-79.035415816	142.9			
T	37.078206937	-78.991726554	166.7			
T	37.150698924	-78.771409773	154.1			
T	37.265020746	-78.706124191	200.0			
T	37.409030660	-78.802828432	237.8			
T	37.431050000	-78.834541736	214.9			
T	37.451460758	-78.870768254	213.2			
T	37.455879850	-79.269011376	256.5			
T	37.438288529	-79.297423515	285.5			
T	37.424416341	-79.317935000	281.4			
T	37.406700423	-79.335950461	300.4			
T	37.389150920	-79.349878730	256.6			
T	37.294742252	-79.376557413	245.5			
T	37.254810712	-79.364813122	205.1			
T	37.235125314	-79.351653934	235.6			
T	37.215681321	-79.336836116	246.4			
T	37.194823775	-79.314800062	246.9			
T	37.174274977	-79.289473021	209.1			
T	37.155671319	-79.261036343	193.0			
T	37.137256497	-79.229390684	200.0			
T	37.132545337	-78.832028230	199.7			
T	37.149082809	-78.803859100	206.6			
T	37.164135522	-78.786335584	180.6			
T	37.179351050	-78.772249661	167.4			
T	37.373901850	-78.875253429	224.9			
T	37.458458913	-79.142305507	227.1			
T	37.406552727	-79.310556884	274.1			
T	37.390969991	-79.326742400	285.4			
T	37.300205269	-79.362063109	258.2			
T	37.283710978	-79.360364640	256.2			
T	37.167439353	-79.263690374	210.1			
T	37.152215536	-79.232107693	234.4			
T	37.102257092	-79.005308470	193.5			
T	37.106924806	-78.925798501	174.4			
T	37.114829759	-78.886502367	194.9			
T	37.122763690	-78.848760653	191.0			
T	37.135822812	-78.815711225	202.6			
T	37.149053823	-78.785923192	177.0			
T	37.160737681	-78.766831107	159.4			
T	37.172515307	-78.749389326	127.0			
T	37.250862905	-78.737476959	159.2			
T	37.331910568	-78.889104747	215.9			
T	37.341547433	-78.930645820	240.7			
T	37.325568267	-79.225894490	302.3			
T	37.247607532	-79.356637000	178.5			
T	37.205371760	-79.374177080	241.7			
T	37.117777406	-79.299023250	220.4			
T	37.081732205	-79.073852689	151.1			
T	37.084699258	-79.030107867	180.3			
T	37.090958205	-78.984434005	166.3			
T	37.177591371	-78.747050214	132.7			
T	37.196306336	-78.723207497	165.8			
T	37.310781108	-78.681834649	194.2			
T	37.445120500	-78.811796667	246.7			
T	37.461634526	-78.848305163	202.6			
T	37.460036211	-79.068889302	227.9			
T	37.444135565	-79.102388443	217.5			
T	37.327391245	-79.212687713	283.0			
T	37.196173508	-79.209381175	243.1			
T	37.151837362	-79.069022359	228.6			
T	37.250957807	-78.828490411	224.1			
T	37.279805561	-78.788810080	191.6			
T	37.434561576	-78.656723053	204.0			
T	37.456885779	-78.643939059	151.5			
T	37.477487957	-78.637243283	151.7			
T	37.519542882	-78.654014437	159.3			
T	37.511074437	-78.667214399	170.4			
T	37.365909170	-78.781224530	230.0			
T	37.157756809	-78.884015962	193.9			
T	37.129612703	-78.896323295	192.0			
T	37.031167279	-78.923993259	120.8			
T	37.057273367	-78.869011669	145.0			
T	37.279505974	-78.696934245	214.1			
T	37.485794149	-78.628114389	134.3			
T	37.426595561	-78.689245917	212.2			
T	37.325948646	-78.744748925	193.5			
T	37.096733996	-78.840051572	199.6			
T	36.998913617	-78.855823259	158.7			
T	37.074272008	-78.764837653	141.7			
T	37.102980477	-78.738960732	132.6			
T	37.135532138	-78.713952589	179.8			
T	37.170496559	-78.688150845	193.4			
T	37.412539267	-78.557426927	194.1			
T	37.402679694	-78.574656322	164.7			
T	37.327469415	-78.613003121	131.8			
T	37.104471731	-78.712298188	173.0			
T	36.999968775	-78.736670231	116.8			
T	37.059575788	-78.655027255	150.3			
T	37.302936995	-78.478189372	128.6			
T	37.460784849	-78.417935314	143.3			
T	37.402464484	-78.465005404	153.3			
T	37.373072911	-78.484194315	155.2			
T	37.118797404	-78.632406542	131.8			
T	36.942337259	-78.716608133	146.3			
T	36.926544306	-78.723546063	138.2			
T	36.905150347	-78.709744265	105.2			
T	37.029594676	-78.578344265	134.7			
T	37.063671588	-78.548111793	136.7			
T	37.365024621	-78.363612061	148.9			
T	37.491593071	-78.328934642	78.4			
T	37.422346952	-78.407902305	112.6			
T	37.392574425	-78.427781559	105.5			
T	37.361420186	-78.449596982	122.0			
T	37.329072792	-78.469371887	133.3			
T	37.095866842	-78.600523094	150.9			
T	37.073546703	-78.611073089	164.5			
T	37.051568601	-78.619716238	134.8			
T	37.032992217	-78.627757598	148.2			
T	36.996413929	-78.624838412	135.0			
T	37.149463575	-78.485871592	135.6			
T	37.186725457	-78.460256367	137.6			
T	37.224945987	-78.437656047	130.5			
T	37.262401150	-78.418553395	125.9			
T	37.444275812	-78.359635086	89.0			
T	37.458590823	-78.358446572	106.2			
T	37.470982400	-78.393828642	129.4			
T	37.291892330	-78.508657338	144.4			
T	37.089460778	-78.606824605	129.2			
T	37.037537709	-78.613251397	122.8			
T	37.067016901	-78.577187485	115.6			
T	37.291631495	-78.417967026	114.5			
T	37.473061210	-78.361250468	105.0			
T	37.477190371	-78.376439896	108.2			
T	37.314106378	-78.487485207	128.9			
T	37.064192640	-78.635200313	172.2			
T	37.002697839	-78.668180653	120.4			
T	37.028488647	-78.649096808	165.2			
T	37.043879197	-78.638211397	149.1			
T	37.319692922	-78.474991239	137.7			
T	37.529432364	-78.418466504	140.9			
T	37.542345411	-78.419999006	154.1			
T	37.551011315	-78.422397305	164.7			
T	37.434506329	-78.532160351	151.4			
T	37.195967288	-78.661246294	212.7			
T	37.128819827	-78.689794079	173.1			
T	37.070833231	-78.704088266	146.5			
T	37.221938506	-78.589578993	127.1			
T	37.361583350	-78.523049534	138.8			
T	37.684608523	-78.466661980	131.7			
T	37.739703740	-78.537350493	123.9			
T	37.661662883	-78.600132700	168.5			
T	37.335351492	-78.749531409	210.1			
T	37.109631255	-78.824939882	183.7			
T	37.088665734	-78.812560840	146.8			
T	37.139060103	-78.768963639	132.7			
T	37.402702870	-78.629452852	155.7			
T	37.613660602	-78.594146525	144.6			
T	37.624955345	-78.605151006	145.9			
T	37.471409790	-78.701982575	233.8			
T	37.210430622	-78.807723938	209.7			
T	37.135848207	-78.833560085	201.0			
T	37.082373239	-78.846372998	180.1			
T	37.268773003	-78.724367627	187.7			
T	37.361835275	-78.679417079	197.9			
T	37.410597844	-78.661715397	189.1			
T	37.666304328	-78.603746828	159.4			
T	37.631665871	-78.667290392	166.6			
T	37.320353644	-78.796652551	233.7			
T	37.184608318	-78.846180886	212.8			
T	36.988635253	-78.905645273	109.9			
T	36.984018207	-78.875478819	107.2			
T	37.036878961	-78.830718890	127.1			
T	37.338966494	-78.676450280	170.6			
T	37.562579055	-78.663038456	160.6			
T	37.601953329	-78.685394795	186.1			
T	37.606522070	-78.695285849	205.8			
T	37.469789512	-78.821854065	183.9			
T	37.190300683	-78.954809549	142.0			
T	37.129903679	-78.981726892	155.5			
T	37.110305752	-78.989274564	185.8			
T	37.065581537	-79.007648780	152.2			
T	37.186833441	-78.945851362	171.6			
T	37.223114048	-78.927993594	170.1			
T	37.602859594	-78.826643649	165.0			
T	37.878065614	-78.854919233	267.3			
T	37.781251460	-78.967731757	225.7			
T	37.413858695	-79.076464063	184.3			
T	37.120660135	-79.134431819	174.8			
T	37.107652969	-79.134057170	197.0			
T	37.097976614	-79.135537190	190.9			
T	37.206231919	-79.054736824	203.9			
T	37.321188826	-79.003599475	235.7			
T	37.567841977	-78.958555639	169.2			
T	37.596507815	-78.961874998	210.0			
T	37.667065575	-79.008634106	232.2			
T	37.487033908	-79.097072807	250.5			
T	37.218567991	-79.175753026	260.1			
T	37.111020518	-79.194215460	194.3			
T	37.178951227	-79.139730210	216.7			
T	37.452503955	-79.023290289	204.9			
T	37.667066821	-79.010751688	213.7			
T	37.676456001	-79.029747225	257.2			
T	37.667172083	-79.040395665	373.2			
T	37.444253869	-79.137946960	206.7			
T	37.170613983	-79.213415639	239.3			
T	37.147161305	-79.217479075	194.5			
T	37.127380623	-79.223453763	198.1			
T	37.106205022	-79.211610494	184.2			
T	37.336602549	-79.115909855	248.1			
T	37.552362929	-79.075523246	222.7			
T	37.779978644	-79.090272851	568.7			
T	37.722122417	-79.184165532	752.7			
T	37.384844617	-79.283545954	250.0			
T	37.149167965	-79.341124362	195.0			
T	37.132600435	-79.337683687	161.4			
T	37.392682424	-79.241418455	245.4			
T	37.581419604	-79.205654300	337.9			
T	37.649694874	-79.198285313	296.8			
T	38.084117652	-79.243962897	528.1			
T	38.133087701	-79.323702710	694.9			
T	38.107999889	-79.338783852	567.0			
T	37.719295376	-79.407840346	309.4			
T	37.333891287	-79.417013911	210.2			
T	37.262121006	-79.404681533	225.1			
T	37.247746323	-79.401113545	229.4			
T	37.258311746	-79.344729174	219.9			
T	37.555415780	-79.263740969	234.6			
T	37.743951808	-79.291203552	472.0			
T	37.699594466	-79.358659413	334.1			
T	37.604702408	-79.387216973	233.4			
T	37.328338502	-79.442996263	248.2			
T	37.171495708	-79.458933160	239.7			
T	37.203868467	-79.425135639	276.6			
T	37.222984590	-79.416550834	266.0			
T	37.492221888	-79.351884142	333.0			
T	37.606724251	-79.356252914	444.0			
T	37.770453790	-79.417668034	366.1			
T	37.707844681	-79.494534285	337.4			
T	37.679528532	-79.503527314	393.1			
T	37.389415621	-79.530415286	269.5			
T	37.192092496	-79.487310534	254.9			
T	37.176662077	-79.475950075	212.3			
T	37.137621335	-79.373847419	214.4			
T	37.213766017	-79.270748735	206.6			
T	37.250777196	-79.266098786	225.7			
T	37.331706534	-79.342439081	240.9			
T	37.364484250	-79.478477601	247.1			
T	37.362601280	-79.491692538	236.1			
T	37.282236179	-79.508285690	274.4			
T	37.264100412	-79.499927015	221.5			
T	37.130957204	-79.339298924	170.9			
T	37.050254901	-79.089169921	169.1			
T	37.026624978	-78.953372242	173.7			
T	37.026608080	-78.944794146	156.4			
T	37.057636106	-78.964413464	165.9			
T	37.067101563	-78.979781598	167.6			
T	37.076625851	-78.995252519	160.7			
T	37.086224243	-79.016082419	190.4			
T	37.095964342	-79.037051880	160.5			
T	37.104164363	-79.061688613	190.9			
T	37.110764798	-79.086447792	193.2			
T	37.127720197	-79.367405464	211.5			
T	37.124480786	-79.381252822	167.5			
T	37.121241909	-79.393295057	203.0			
T	37.118004110	-79.403537982	198.8			
T	37.087360526	-79.412033915	187.7			
T	37.066640274	-79.381552510	221.1			
T	37.006108468	-79.214500423	191.4			
T	36.998575892	-79.190307955	186.0			
T	36.959566794	-79.051151095	175.0			
T	36.965382472	-79.042764890	176.9			
T	36.971308280	-79.052828168	186.2			
T	37.030528763	-79.209085854	207.7			
T	37.061681417	-79.302829840	233.7			
T	37.108470080	-79.465959388	248.9			
T	37.103630943	-79.484643363	271.4			
T	37.085861555	-79.453888501	239.3			
T	37.018244467	-79.266462905	297.5			
T	36.949394867	-79.056154974	199.7			
T	36.937629867	-79.019621367	200.5			
T	36.946303151	-79.021182370	176.4			
T	37.028925784	-79.179829254	181.9			
T	37.060096856	-79.255863716	231.9			
T	37.087257383	-79.373464865	233.7			
T	37.060288778	-79.375586377	283.4			
T	37.030577567	-79.339498883	266.5			
T	36.936732635	-79.140749771	129.6			
T	36.906338830	-79.019996510	185.8			
T	36.911906944	-79.008421869	165.7			
T	36.989279179	-79.108651936	187.1			
T	37.100059281	-79.360839895	241.2			
T	37.139682823	-79.470530078	196.9			
T	37.176857638	-79.617105407	289.1			
T	37.151683199	-79.587132053	318.0			
T	37.124933444	-79.525226694	268.8			
T	37.036690899	-79.285099889	228.2			
T	37.009116484	-79.184025717	187.1			
T	37.053805228	-79.227714958	193.0			
T	37.064816663	-79.247522755	245.0			
T	37.077481706	-79.272839388	184.1			
T	37.090316228	-79.301908340	220.2			
T	37.103241220	-79.334760580	194.0			
T	37.113019453	-79.367554472	212.6			
T	37.122896988	-79.400591388	202.6			
T	37.132893113	-79.433885502	269.9			
T	37.158370199	-79.653097080	287.3			
T	37.148489380	-79.683370394	275.7			
T	37.099207703	-79.610860918	240.8			
T	37.026228578	-79.399077713	235.1			
T	37.006132825	-79.331846305	285.4			
T	36.995550423	-79.269778328	237.3			
T	37.035228479	-79.350301094	246.2			
T	37.085940789	-79.522220747	265.6			
T	37.090771163	-79.544092089	279.7			
T	37.095732072	-79.566107622	266.3			
T	37.099066314	-79.584362785	266.4			
T	37.104078286	-79.631240876	256.1			
T	37.095997437	-79.615509286	240.8			
T	37.032589163	-79.442881635	258.7			
T	36.958669519	-79.253502615	180.1			
T	36.954311035	-79.243169148	208.1			
T	36.945593471	-79.219263305	176.9			
T	36.997135613	-79.359753088	265.3			
T	37.028202763	-79.560724428	297.5			
T	37.031402017	-79.606051572	240.8			
T	37.022204184	-79.614493478	264.4			
T	36.970741812	-79.435818279	247.3			
T	36.898652353	-79.196739847	202.8			
T	36.888814611	-79.166874361	187.4			
T	36.881816802	-79.145442520	156.0			
T	36.874839575	-79.124121976	159.1			
T	36.869270255	-79.106175094	175.7			
T	36.866489152	-79.089960362	151.8			
T	36.863733554	-79.078621820	153.2			
T	36.862348268	-79.068927742	148.4			
T	36.887047274	-79.060944433	159.3			
T	36.920870590	-79.098995314	168.5			
T	37.032098754	-79.320770113	258.0			
T	37.077898522	-79.449262279	218.4			
T	37.055768405	-79.411479979	235.8			
T	36.962916100	-79.165064304	217.3			
T	36.889319361	-78.945200851	157.3			
T	36.883678172	-78.916131847	171.2			
T	36.917302026	-78.930892285	138.9			
T	37.030261767	-79.123238696	175.3			
T	37.071050725	-79.211383180	161.5			
T	37.114573554	-79.327045019	206.5			
T	37.099971316	-79.311559582	202.4			
T	37.011910336	-79.122764768	180.6			
T	36.974192247	-79.037688148	156.7			
T	36.930154597	-78.933620050	158.3			
T	36.962142422	-78.965720472	155.1			
T	36.994915235	-79.017238022	183.8			
T	37.088516767	-79.201858992	148.5			
T	37.114451593	-79.270436524	153.4			
T	37.107921488	-79.261111046	192.8			
T	37.041083687	-79.125241828	183.7			
T	36.950371521	-78.929387831	143.6			
T	36.934322175	-78.893623772	163.2			
T	36.944373038	-78.879707346	136.2			
T	36.951640922	-78.884253280	163.3			
T	37.062517605	-79.032015863	161.5			
T	37.143813006	-79.202994142	217.3			
T	37.155573235	-79.235906371	203.2			
T	37.102827556	-79.142726236	189.3			
T	37.065817759	-79.063294303	157.9			
T	36.987025957	-78.880358880	126.9			
T	36.982496724	-78.868821843	121.6			
T	36.988340013	-78.837956600	108.3			
T	37.074945311	-78.951653965	157.5			
T	37.165463620	-79.155527049	204.2			
T	37.172208548	-79.172004221	226.3			
T	37.184201996	-79.214172531	220.8			
T	37.140275094	-79.093944736	236.1			
T	37.079282987	-78.860585048	165.2			
T	37.085388642	-78.760196703	133.9			
T	37.107926944	-78.768486304	117.2			
T	37.120970611	-78.777850072	132.6			
T	37.230275682	-78.957161936	199.5			
T	37.297538702	-79.197917993	279.7			
T	37.268648418	-79.250602970	250.9			
T	37.259616667	-79.246280276	225.2			
T	37.161937579	-79.092462157	228.7			
T	37.080720565	-78.830742069	171.9			
T	37.125606282	-78.704439706	168.2			
T	37.281616695	-78.811172139	204.7			
T	37.313108636	-78.871170685	211.2			
T	37.324467005	-78.902810815	211.9			
T	37.332646267	-79.070103668	240.3			
T	37.213199903	-79.107820062	252.2			
T	37.160217861	-79.076261740	243.6			
T	37.068445111	-78.899634045	166.4			
T	37.111051860	-78.732762219	160.5			
T	37.150467860	-78.712196933	167.5			
T	37.163879575	-78.712423092	197.4			
T	37.242059992	-78.816198930	207.6			
T	37.207570291	-78.959717433	177.1			
T	37.098984617	-78.984242988	183.9			
T	37.060769036	-78.962578908	175.7			
T	37.026073822	-78.807533317	131.7			
T	37.163249773	-78.542785708	148.2			
T	37.221673072	-78.514028769	112.2			
T	37.314287071	-78.580695025	176.9			
T	37.234958974	-78.766876417	147.4			
T	37.213896638	-78.789092410	184.8			
T	37.191398659	-78.809311680	225.9			
T	37.051137116	-78.886720932	162.9			
T	36.986897586	-78.853300421	109.0			
T	37.075432862	-78.672032976	124.8			
T	37.096102010	-78.646328540	126.0			
T	37.117116107	-78.623773399	163.9			
T	37.138441762	-78.602664880	160.5			
T	37.156741869	-78.587183227	179.4			
T	37.175287727	-78.575124226	147.2			
T	37.192342582	-78.565024425	131.2			
T	37.275472729	-78.569885820	156.5			
T	37.271882454	-78.600467796	191.9			
T	37.127421604	-78.738052249	183.4			
T	37.006260123	-78.804166127	140.5			
T	37.056733533	-78.719729976	143.0			
T	37.131948999	-78.646557959	161.7			
T	37.394604109	-78.499741736	157.4			
T	37.381104130	-78.576043220	197.5			
T	37.143925715	-78.734455235	153.6			
T	37.056974410	-78.777022192	147.5			
